,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_AllPub,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLw,SaleType_New,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
206,-0.7910840752196716,-0.2542006831805089,-1.0384314279304812,0.20290744875672556,1.4809713268697018,0.3635177653742845,-1.0110580928718733,0.8922649866294695,-1.0624935048127984,-0.5921669861671521,-0.4731471537757844,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
392,-0.7910840752196716,-0.35191011646972464,-1.180978780569688,-2.608724384991718,-0.7608750452926727,-1.2228192358885408,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.8627505864131038,-0.9662255176733666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
794,0.6992162471296453,0.7880332719044587,0.5771052353138632,-0.852687660755848,-0.19903639674092288,0.7513323393930833,0.8001625397574951,0.29331929445520505,0.3194579580172113,-0.2969848768079322,0.19395886796800327,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
870,-0.7910840752196716,-0.2542006831805089,-1.0384314279304812,-0.4038131048416228,-0.7278257130249227,-1.1994334324301208,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.7938747608959524,-0.9266737772537744,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
397,-0.7910840752196716,-0.2542006831805089,-1.0384314279304812,-0.47780341625605555,-0.7773997114265477,0.5895805321390114,0.8001625397574951,0.8922649866294695,-1.0624935048127984,-1.0103416410927137,-0.13563896886193136,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
766,0.6992162471296453,0.5926144053260273,0.19697896160931153,-0.19170754545358232,-0.4909721651060478,0.3985964705619145,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.13102918176293682,0.22032669491439805,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1341,-0.04593391404501321,1.081161571772106,0.9572315090184147,0.13878251219755053,-0.1219212881161729,-0.770693702359087,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.5246053275752302,-0.3268057142232934,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1241,0.6992162471296453,1.2114408161577268,1.0997788616576216,1.5569301476408444,1.4616925497135143,0.3498760466902061,0.8001625397574951,0.29331929445520505,1.7014094208472208,2.384252616538316,0.9036225624032721,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1028,-0.7910840752196716,-0.9381667162050189,-1.6086208384873086,-0.7145724127822403,-0.5240214973737978,-0.26010366018358294,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-1.1284144848364017,-0.9860013878831627,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
642,1.4443664083043035,0.07149742778354347,0.5295894511007941,2.205578544374038,2.3182210776527015,2.327925255881567,0.8001625397574951,1.491210678803734,0.3194579580172113,0.3376566583143908,2.1781378456842098,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
612,1.4443664083043035,1.0160219495792953,0.8146841563792079,0.595056099253219,0.3875892510116395,0.7065095494311115,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.30321874555581513,1.077281070672228,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
960,-0.7910840752196716,-0.38447992756612986,1.1472946458706905,-0.4926014785389421,-0.8269737098281728,-1.2695908428053808,-1.0110580928718733,-1.5035177820675885,-2.444444967642808,-2.3091429222732818,-0.8343863829413928,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
725,-1.53623423639433,0.006357805590732987,-0.6583051542259295,-0.47780341625605555,-0.8104490436942977,-1.2578979410761708,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.9378602806781381,-0.7816507290486032,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
683,2.189516569478962,1.0485917606757007,0.8621999405922768,1.4015504936705356,1.4038562182449517,0.3089508906379711,0.8001625397574951,0.29331929445520505,1.7014094208472208,1.1444877572295922,1.3871030372923665,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
98,-0.7910840752196716,-1.622132749229529,-1.6086208384873086,-1.4791389640647117,-0.8903182633413602,-1.3144136327673526,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.5085320551820398,-1.2760474842935052,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
804,-0.7910840752196716,-0.5147591719517508,-1.4185577016350328,-0.30022666886141697,-0.0833637338037979,-0.7434102649909302,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.9021082009943331,-0.8146105127315967,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
406,-0.04593391404501321,-1.101015771687045,-1.6086208384873086,0.015465326506829313,0.021292485044077072,0.25243519894678934,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-1.1284144848364017,-0.8541622531511889,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
502,-0.7910840752196716,-0.1564912498912932,-0.8958840752912743,0.38541688357899295,0.15348981411507703,-0.5758120068722533,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,-0.04116038202994152,-0.5245644163212542,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1071,-0.04593391404501321,-0.058781816602077486,-0.7533367226520674,-0.8156925050486317,-0.9068429294752351,0.09068339169271747,-1.0110580928718733,0.8922649866294695,0.3194579580172113,-0.13955441848301484,-0.3399896276964908,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1056,0.6992162471296453,1.1463011939649164,1.0047472932314836,0.7553684406511566,0.566606467461952,-0.283489463642003,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.07199275989109281,0.07991801642484589,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
929,0.6992162471296453,0.8857427051936744,0.624621019526932,-0.2311690448746131,-0.45516872181598533,1.4158789210031857,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.8493056478703721,0.5565164884809314,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
779,-0.04593391404501321,0.23434648326556964,-0.3256946647344469,-0.20403926402265443,-0.42487350057054785,-0.9850635673946039,-1.0110580928718733,-1.5035177820675885,0.3194579580172113,0.17038679634416615,-0.5904839836872411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200,-1.53623423639433,1.081161571772106,0.9572315090184147,0.15604691819425148,-0.1026425109599854,-0.7570519836750086,0.8001625397574951,-0.9045720898933239,0.3194579580172113,-0.1444741203056685,-0.5245644163212542,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
134,-0.7910840752196716,-0.058781816602077486,0.4345578826746563,0.9946037808911558,1.5498241024275141,0.41223818924599287,0.8001625397574951,0.29331929445520505,0.3194579580172113,-0.1444741203056685,0.002792122606641185,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1051,0.6992162471296453,1.2114408161577268,1.0997788616576216,0.6369839423880642,0.43440913839095197,-0.3770326774756831,0.8001625397574951,-0.3056263977190594,0.3194579580172113,-0.1444741203056685,0.2683293238703097,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,-0.04593391404501321,-0.1564912498912932,-0.8958840752912743,0.0746575756383755,0.456442026569452,-0.3614421418367364,0.8001625397574951,-0.3056263977190594,0.3194579580172113,-0.1444741203056685,-0.2608861468573065,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1017,1.4443664083043035,0.46233516094040633,0.0069158247570357415,0.4002149458618795,0.5555900233727019,-0.2912847314614763,-1.0110580928718733,-1.5035177820675885,0.3194579580172113,0.47048860752603977,0.10167147365562157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
230,-0.04593391404501321,-0.35191011646972464,-1.180978780569688,0.33609000930270444,0.09840759366882705,-0.6147883459696201,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-0.7741959536053378,-0.4190931085356751,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
378,2.189516569478962,1.3091502494469425,1.2423262142968283,1.9688095478478533,1.9216290904397015,0.6753284781532182,-1.0110580928718733,0.8922649866294695,1.7014094208472208,1.793888397819876,2.829845056491303,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288,-0.7910840752196716,-0.09135162769848272,-0.8008525068651364,-0.4334092294073959,-0.7113010468910478,-1.1877405307009108,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.9316264119302551,-0.7618748588388071,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
418,-0.7910840752196716,-0.9707365273014241,-1.6086208384873086,-0.7441685373480134,-1.1078930341040476,-0.7317173632617202,-1.0110580928718733,0.29331929445520505,-1.0624935048127984,-1.1284144848364017,-0.7091392049460176,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
391,-0.04593391404501321,1.0160219495792953,0.8621999405922768,-0.625784039084921,-0.9756957050330477,0.8799542584143935,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.44589009841277144,0.4642290941685496,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
592,-0.7910840752196716,0.39719553874759583,0.9097157248053458,-0.5961879145191479,-0.9426463727652977,-1.351441154909851,-1.0110580928718733,-1.5035177820675885,0.3194579580172113,1.70533376501211,-0.550932243267649,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1162,-0.7910840752196716,-0.058781816602077486,-0.7533367226520674,-0.4038131048416228,-0.7278257130249227,-1.1994334324301208,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,-0.09527710207913184,-0.6695874645264255,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1086,-1.53623423639433,0.1040672388799487,-0.5157578015867227,-1.2621007172490424,-1.6862563487896725,-0.8135676753661903,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-0.9021082009943331,-1.2694555275569064,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
647,-0.04593391404501321,-0.547328983048156,-1.4660734858481017,0.08945563792126204,-0.1770035085624229,-0.8096700414564536,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.12610947994028315,-0.3268057142232934,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1152,-0.04593391404501321,-0.44961954975894036,0.9572315090184147,0.03766241993115913,1.7976940944356392,0.587631715184143,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.0031169343739414815,0.6619877962665104,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
520,-1.53623423639433,-2.2735289711576336,0.767168372166139,-2.608724384991718,-1.2786479174874226,-0.41990665048278647,0.8001625397574951,0.29331929445520505,-2.444444967642808,-2.3091429222732818,-0.9695214960416659,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64,0.6992162471296453,0.8857427051936744,0.6721368037400011,-0.0017990794898716574,-0.27890561638798533,1.0222178961197819,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.8640647533383331,0.5235567047979379,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14,-0.04593391404501321,-0.31934030537331937,-1.133462996356619,0.4816042884177555,0.2609001439852645,-0.49980814563238823,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.5774078806991911,-0.3004378872768987,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1180,0.6992162471296453,0.6577540275188377,0.33952631424851837,0.39034957100662176,0.384835139989327,1.957650034456583,0.8001625397574951,0.8922649866294695,0.3194579580172113,1.1002104408257092,0.9256660657304582,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1064,-0.7910840752196716,-0.12392143879488797,-0.8483682910782053,0.2374362607501275,-0.011756847223672921,-0.6927410241643535,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.05231395260047814,-0.3399896276964908,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
492,-0.04593391404501321,1.1788710050613216,1.0522630774445527,-0.8132261613348172,-1.1850081427287977,-0.1041983037941161,0.8001625397574951,0.8922649866294695,0.3194579580172113,-0.19859084035485883,-0.09232981310247794,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,-0.04593391404501321,0.9834521384828901,0.767168372166139,-0.18677485802595348,-0.4166111675036103,0.5661947286805914,0.8001625397574951,0.29331929445520505,0.3194579580172113,-0.031320978384634185,-0.0103917908665562,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
187,-0.7910840752196716,-1.7524119936151499,0.1494631773962426,-0.980937533874198,-0.9646792609437977,0.28556508717955104,0.8001625397574951,0.8922649866294695,-1.0624935048127984,-1.4235965941956217,-0.5904839836872411,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
763,1.4443664083043035,0.9508823273864849,0.71965258795307,0.47913794470394105,0.302211809319952,1.667276308181201,0.8001625397574951,0.8922649866294695,1.7014094208472208,1.9021218379182567,2.0726665378986304,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
216,0.6992162471296453,1.1137313828685111,0.9572315090184147,0.9329451880457951,0.7649024610684519,-0.14317464289148282,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.07199275989109281,0.3983095268025627,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
791,-0.04593391404501321,0.20177667216916442,-0.37321044894751587,-0.07085670347667554,-0.26513506127642283,-0.8720321840122404,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.34257636013704446,-0.434913804703512,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1076,-0.7910840752196716,-1.101015771687045,0.24449474582238048,-0.6455147887954363,-0.17149528651779788,-0.08471013424543275,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.47540830934869344,-0.12904701212533265,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
878,-0.7910840752196716,-0.28677049427691415,0.5295894511007941,0.12645079362847841,-0.009002736201360422,-0.6907922072094852,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.5246053275752302,-0.4190931085356751,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
337,0.6992162471296453,1.0485917606757007,0.9097157248053458,1.1795795594272376,1.0403135632997018,0.05170705259535076,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.3081384473784688,0.45104518069535227,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
719,-0.7910840752196716,-0.02621200550567225,-0.7058209384389985,-0.21390463887791214,-0.5157591643068603,-1.049374526905259,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.8332323754771818,-0.6761794212630241,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
295,-0.04593391404501321,0.46233516094040633,0.0069158247570357415,-0.13498164003585056,-0.42762761159286033,-0.9870123843494721,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.5836417494470741,-0.49160463263826076,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1016,0.6992162471296453,0.8531728940972692,0.5771052353138632,1.100656560585176,0.9521820105857018,-0.010655089960435989,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.04247454895517081,0.306022132490181,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1275,-0.7910840752196716,-0.7101780385301822,-1.6086208384873086,-0.3199574185719324,-0.6341859382662978,0.8000527632647917,0.8001625397574951,2.0901563709779984,0.3194579580172113,-0.34126219321181517,-0.5641161567408464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
455,0.6992162471296453,0.1040672388799487,-0.5157578015867227,0.4544745075657968,0.23060492273982702,-0.5212451321359399,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.28845964008785413,-0.05653548802274705,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1457,0.6992162471296453,-0.9381667162050189,1.0522630774445527,0.23250357332249863,0.08188292753495206,1.6185558843094927,0.8001625397574951,1.491210678803734,-1.0624935048127984,-1.0693780629645577,1.143200638038215,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
815,0.6992162471296453,0.9183125162900796,0.6721368037400011,1.4582763990882674,1.3845774410887643,0.2953091719538927,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.6328387676736108,0.5947498375532038,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
269,-0.04593391404501321,0.20177667216916442,-0.37321044894751587,0.21030647989816884,-0.1246753991384854,-0.7726425193139552,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,0.17038679634416615,-0.4190931085356751,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
995,-1.53623423639433,-0.7753176607229927,-1.6086208384873086,-0.7663656307723432,-1.0583190357024226,-0.5446309355943599,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.8086338663639134,-0.767148424228086,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
